"","Species","Scenario","FDR","Year","Value","Metric"
"1276","Canary Rockfish","Recruitment",0.8,15,0.1322,"Yield"
"1277","Canary Rockfish","Recruitment",0.8,16,0.147,"Yield"
"1278","Canary Rockfish","Recruitment",0.8,17,0.1708,"Yield"
"1279","Canary Rockfish","Recruitment",0.8,18,0.194,"Yield"
"1280","Canary Rockfish","Recruitment",0.8,19,0.2212,"Yield"
"1281","Canary Rockfish","Recruitment",0.8,20,0.2532,"Yield"
"1282","Canary Rockfish","Recruitment",0.9,0,0,"Yield"
"1283","Canary Rockfish","Recruitment",0.9,1,0.3152,"Yield"
"1284","Canary Rockfish","Recruitment",0.9,2,0.2834,"Yield"
"1285","Canary Rockfish","Recruitment",0.9,3,0.2676,"Yield"
"1286","Canary Rockfish","Recruitment",0.9,4,0.2534,"Yield"
"1287","Canary Rockfish","Recruitment",0.9,5,0.2432,"Yield"
"1288","Canary Rockfish","Recruitment",0.9,6,0.236,"Yield"
"1289","Canary Rockfish","Recruitment",0.9,7,0.2278,"Yield"
"1290","Canary Rockfish","Recruitment",0.9,8,0.2278,"Yield"
"1291","Canary Rockfish","Recruitment",0.9,9,0.2242,"Yield"
"1292","Canary Rockfish","Recruitment",0.9,10,0.2322,"Yield"
"1293","Canary Rockfish","Recruitment",0.9,11,0.2384,"Yield"
"1294","Canary Rockfish","Recruitment",0.9,12,0.2456,"Yield"
"1295","Canary Rockfish","Recruitment",0.9,13,0.2546,"Yield"
"1296","Canary Rockfish","Recruitment",0.9,14,0.26,"Yield"
"1297","Canary Rockfish","Recruitment",0.9,15,0.2652,"Yield"
"1298","Canary Rockfish","Recruitment",0.9,16,0.2726,"Yield"
"1299","Canary Rockfish","Recruitment",0.9,17,0.2818,"Yield"
"1300","Canary Rockfish","Recruitment",0.9,18,0.2932,"Yield"
"1301","Canary Rockfish","Recruitment",0.9,19,0.307,"Yield"
"1302","Canary Rockfish","Recruitment",0.9,20,0.3142,"Yield"
"1303","Canary Rockfish","Both",0.6,0,0,"Yield"
"1304","Canary Rockfish","Both",0.6,1,0.3692,"Yield"
"1305","Canary Rockfish","Both",0.6,2,0.3152,"Yield"
"1306","Canary Rockfish","Both",0.6,3,0.2766,"Yield"
"1307","Canary Rockfish","Both",0.6,4,0.2434,"Yield"
"1308","Canary Rockfish","Both",0.6,5,0.225,"Yield"
"1309","Canary Rockfish","Both",0.6,6,0.2142,"Yield"
"1310","Canary Rockfish","Both",0.6,7,0.2102,"Yield"
"1311","Canary Rockfish","Both",0.6,8,0.1978,"Yield"
"1312","Canary Rockfish","Both",0.6,9,0.193,"Yield"
"1313","Canary Rockfish","Both",0.6,10,0.1906,"Yield"
"1314","Canary Rockfish","Both",0.6,11,0.186,"Yield"
"1315","Canary Rockfish","Both",0.6,12,0.1866,"Yield"
"1316","Canary Rockfish","Both",0.6,13,0.1884,"Yield"
"1317","Canary Rockfish","Both",0.6,14,0.1892,"Yield"
"1318","Canary Rockfish","Both",0.6,15,0.1866,"Yield"
"1319","Canary Rockfish","Both",0.6,16,0.1876,"Yield"
"1320","Canary Rockfish","Both",0.6,17,0.193,"Yield"
"1321","Canary Rockfish","Both",0.6,18,0.2058,"Yield"
"1322","Canary Rockfish","Both",0.6,19,0.2078,"Yield"
"1323","Canary Rockfish","Both",0.6,20,0.2162,"Yield"
"1324","Canary Rockfish","Both",0.7,0,0,"Yield"
"1325","Canary Rockfish","Both",0.7,1,0.4112,"Yield"
"1326","Canary Rockfish","Both",0.7,2,0.36,"Yield"
"1327","Canary Rockfish","Both",0.7,3,0.3314,"Yield"
"1328","Canary Rockfish","Both",0.7,4,0.3128,"Yield"
"1329","Canary Rockfish","Both",0.7,5,0.2968,"Yield"
"1330","Canary Rockfish","Both",0.7,6,0.2872,"Yield"
"1331","Canary Rockfish","Both",0.7,7,0.2782,"Yield"
"1332","Canary Rockfish","Both",0.7,8,0.2678,"Yield"
"1333","Canary Rockfish","Both",0.7,9,0.2624,"Yield"
"1334","Canary Rockfish","Both",0.7,10,0.264,"Yield"
"1335","Canary Rockfish","Both",0.7,11,0.2594,"Yield"
"1336","Canary Rockfish","Both",0.7,12,0.2602,"Yield"
"1337","Canary Rockfish","Both",0.7,13,0.2596,"Yield"
"1338","Canary Rockfish","Both",0.7,14,0.2638,"Yield"
"1339","Canary Rockfish","Both",0.7,15,0.2704,"Yield"
"1340","Canary Rockfish","Both",0.7,16,0.27,"Yield"
"1341","Canary Rockfish","Both",0.7,17,0.2746,"Yield"
"1342","Canary Rockfish","Both",0.7,18,0.273,"Yield"
"1343","Canary Rockfish","Both",0.7,19,0.2756,"Yield"
"1344","Canary Rockfish","Both",0.7,20,0.2804,"Yield"
"1345","Canary Rockfish","Both",0.8,0,0,"Yield"
"1346","Canary Rockfish","Both",0.8,1,0.4444,"Yield"
"1347","Canary Rockfish","Both",0.8,2,0.4002,"Yield"
"1348","Canary Rockfish","Both",0.8,3,0.3872,"Yield"
"1349","Canary Rockfish","Both",0.8,4,0.3794,"Yield"
"1350","Canary Rockfish","Both",0.8,5,0.363,"Yield"
"1351","Canary Rockfish","Both",0.8,6,0.357,"Yield"
"1352","Canary Rockfish","Both",0.8,7,0.3486,"Yield"
"1353","Canary Rockfish","Both",0.8,8,0.3422,"Yield"
"1354","Canary Rockfish","Both",0.8,9,0.3368,"Yield"
"1355","Canary Rockfish","Both",0.8,10,0.333,"Yield"
"1356","Canary Rockfish","Both",0.8,11,0.3388,"Yield"
"1357","Canary Rockfish","Both",0.8,12,0.3332,"Yield"
"1358","Canary Rockfish","Both",0.8,13,0.3332,"Yield"
"1359","Canary Rockfish","Both",0.8,14,0.3312,"Yield"
"1360","Canary Rockfish","Both",0.8,15,0.3318,"Yield"
"1361","Canary Rockfish","Both",0.8,16,0.337,"Yield"
"1362","Canary Rockfish","Both",0.8,17,0.3348,"Yield"
"1363","Canary Rockfish","Both",0.8,18,0.3402,"Yield"
"1364","Canary Rockfish","Both",0.8,19,0.3394,"Yield"
"1365","Canary Rockfish","Both",0.8,20,0.3422,"Yield"
"1366","Canary Rockfish","Both",0.9,0,0,"Yield"
"1367","Canary Rockfish","Both",0.9,1,0.4656,"Yield"
"1368","Canary Rockfish","Both",0.9,2,0.465,"Yield"
"1369","Canary Rockfish","Both",0.9,3,0.4522,"Yield"
"1370","Canary Rockfish","Both",0.9,4,0.4366,"Yield"
"1371","Canary Rockfish","Both",0.9,5,0.4272,"Yield"
"1372","Canary Rockfish","Both",0.9,6,0.43,"Yield"
"1373","Canary Rockfish","Both",0.9,7,0.4304,"Yield"
"1374","Canary Rockfish","Both",0.9,8,0.43,"Yield"
"1375","Canary Rockfish","Both",0.9,9,0.4222,"Yield"
"1376","Canary Rockfish","Both",0.9,10,0.4266,"Yield"
"1377","Canary Rockfish","Both",0.9,11,0.4216,"Yield"
"1378","Canary Rockfish","Both",0.9,12,0.4238,"Yield"
"1379","Canary Rockfish","Both",0.9,13,0.4214,"Yield"
"1380","Canary Rockfish","Both",0.9,14,0.4176,"Yield"
"1381","Canary Rockfish","Both",0.9,15,0.4216,"Yield"
"1382","Canary Rockfish","Both",0.9,16,0.4192,"Yield"
"1383","Canary Rockfish","Both",0.9,17,0.4178,"Yield"
"1384","Canary Rockfish","Both",0.9,18,0.4194,"Yield"
"1385","Canary Rockfish","Both",0.9,19,0.422,"Yield"
"1386","Canary Rockfish","Both",0.9,20,0.4244,"Yield"
"1387","Black Rockfish","Sampling",0.6,0,0,"Yield"
"1388","Black Rockfish","Sampling",0.6,1,0.1006,"Yield"
"1389","Black Rockfish","Sampling",0.6,2,0.16,"Yield"
"1390","Black Rockfish","Sampling",0.6,3,0.1924,"Yield"
"1391","Black Rockfish","Sampling",0.6,4,0.2192,"Yield"
"1392","Black Rockfish","Sampling",0.6,5,0.2296,"Yield"
"1393","Black Rockfish","Sampling",0.6,6,0.2348,"Yield"
"1394","Black Rockfish","Sampling",0.6,7,0.2408,"Yield"
"1395","Black Rockfish","Sampling",0.6,8,0.2526,"Yield"
"1396","Black Rockfish","Sampling",0.6,9,0.252,"Yield"
"1397","Black Rockfish","Sampling",0.6,10,0.2584,"Yield"
"1398","Black Rockfish","Sampling",0.6,11,0.259,"Yield"
"1399","Black Rockfish","Sampling",0.6,12,0.263,"Yield"
"1400","Black Rockfish","Sampling",0.6,13,0.271,"Yield"
"1401","Black Rockfish","Sampling",0.6,14,0.283,"Yield"
"1402","Black Rockfish","Sampling",0.6,15,0.291,"Yield"
"1403","Black Rockfish","Sampling",0.6,16,0.3036,"Yield"
"1404","Black Rockfish","Sampling",0.6,17,0.3218,"Yield"
"1405","Black Rockfish","Sampling",0.6,18,0.3384,"Yield"
"1406","Black Rockfish","Sampling",0.6,19,0.3548,"Yield"
"1407","Black Rockfish","Sampling",0.6,20,0.376,"Yield"
"1408","Black Rockfish","Sampling",0.7,0,0,"Yield"
"1409","Black Rockfish","Sampling",0.7,1,0.1398,"Yield"
"1410","Black Rockfish","Sampling",0.7,2,0.2208,"Yield"
"1411","Black Rockfish","Sampling",0.7,3,0.2638,"Yield"
"1412","Black Rockfish","Sampling",0.7,4,0.295,"Yield"
"1413","Black Rockfish","Sampling",0.7,5,0.3048,"Yield"
"1414","Black Rockfish","Sampling",0.7,6,0.3062,"Yield"
"1415","Black Rockfish","Sampling",0.7,7,0.3122,"Yield"
"1416","Black Rockfish","Sampling",0.7,8,0.3186,"Yield"
"1417","Black Rockfish","Sampling",0.7,9,0.324,"Yield"
"1418","Black Rockfish","Sampling",0.7,10,0.331,"Yield"
"1419","Black Rockfish","Sampling",0.7,11,0.3342,"Yield"
"1420","Black Rockfish","Sampling",0.7,12,0.3402,"Yield"
"1421","Black Rockfish","Sampling",0.7,13,0.3406,"Yield"
"1422","Black Rockfish","Sampling",0.7,14,0.3418,"Yield"
"1423","Black Rockfish","Sampling",0.7,15,0.3466,"Yield"
"1424","Black Rockfish","Sampling",0.7,16,0.3538,"Yield"
"1425","Black Rockfish","Sampling",0.7,17,0.3626,"Yield"
"1426","Black Rockfish","Sampling",0.7,18,0.3638,"Yield"
"1427","Black Rockfish","Sampling",0.7,19,0.3766,"Yield"
"1428","Black Rockfish","Sampling",0.7,20,0.386,"Yield"
"1429","Black Rockfish","Sampling",0.8,0,0,"Yield"
"1430","Black Rockfish","Sampling",0.8,1,0.1834,"Yield"
"1431","Black Rockfish","Sampling",0.8,2,0.2704,"Yield"
"1432","Black Rockfish","Sampling",0.8,3,0.3252,"Yield"
"1433","Black Rockfish","Sampling",0.8,4,0.3516,"Yield"
"1434","Black Rockfish","Sampling",0.8,5,0.3584,"Yield"
"1435","Black Rockfish","Sampling",0.8,6,0.3602,"Yield"
"1436","Black Rockfish","Sampling",0.8,7,0.3684,"Yield"
"1437","Black Rockfish","Sampling",0.8,8,0.3772,"Yield"
"1438","Black Rockfish","Sampling",0.8,9,0.3732,"Yield"
"1439","Black Rockfish","Sampling",0.8,10,0.3812,"Yield"
"1440","Black Rockfish","Sampling",0.8,11,0.3886,"Yield"
"1441","Black Rockfish","Sampling",0.8,12,0.3878,"Yield"
"1442","Black Rockfish","Sampling",0.8,13,0.3924,"Yield"
"1443","Black Rockfish","Sampling",0.8,14,0.3984,"Yield"
"1444","Black Rockfish","Sampling",0.8,15,0.3936,"Yield"
"1445","Black Rockfish","Sampling",0.8,16,0.401,"Yield"
"1446","Black Rockfish","Sampling",0.8,17,0.4014,"Yield"
"1447","Black Rockfish","Sampling",0.8,18,0.4046,"Yield"
"1448","Black Rockfish","Sampling",0.8,19,0.413,"Yield"
"1449","Black Rockfish","Sampling",0.8,20,0.4144,"Yield"
"1450","Black Rockfish","Sampling",0.9,0,0,"Yield"
"1451","Black Rockfish","Sampling",0.9,1,0.2128,"Yield"
"1452","Black Rockfish","Sampling",0.9,2,0.3384,"Yield"
"1453","Black Rockfish","Sampling",0.9,3,0.397,"Yield"
"1454","Black Rockfish","Sampling",0.9,4,0.4254,"Yield"
"1455","Black Rockfish","Sampling",0.9,5,0.4392,"Yield"
"1456","Black Rockfish","Sampling",0.9,6,0.445,"Yield"
"1457","Black Rockfish","Sampling",0.9,7,0.4382,"Yield"
"1458","Black Rockfish","Sampling",0.9,8,0.4502,"Yield"
"1459","Black Rockfish","Sampling",0.9,9,0.4522,"Yield"
"1460","Black Rockfish","Sampling",0.9,10,0.454,"Yield"
"1461","Black Rockfish","Sampling",0.9,11,0.4572,"Yield"
"1462","Black Rockfish","Sampling",0.9,12,0.4546,"Yield"
"1463","Black Rockfish","Sampling",0.9,13,0.4648,"Yield"
"1464","Black Rockfish","Sampling",0.9,14,0.4628,"Yield"
"1465","Black Rockfish","Sampling",0.9,15,0.466,"Yield"
"1466","Black Rockfish","Sampling",0.9,16,0.4666,"Yield"
"1467","Black Rockfish","Sampling",0.9,17,0.465,"Yield"
"1468","Black Rockfish","Sampling",0.9,18,0.4672,"Yield"
"1469","Black Rockfish","Sampling",0.9,19,0.4666,"Yield"
"1470","Black Rockfish","Sampling",0.9,20,0.4722,"Yield"
"1471","Black Rockfish","Recruitment",0.6,0,0,"Yield"
"1472","Black Rockfish","Recruitment",0.6,1,0.296,"Yield"
"1473","Black Rockfish","Recruitment",0.6,2,0.268,"Yield"
"1474","Black Rockfish","Recruitment",0.6,3,0.2592,"Yield"
"1475","Black Rockfish","Recruitment",0.6,4,0.2592,"Yield"
"1476","Black Rockfish","Recruitment",0.6,5,0.2556,"Yield"
"1477","Black Rockfish","Recruitment",0.6,6,0.2658,"Yield"
"1478","Black Rockfish","Recruitment",0.6,7,0.2718,"Yield"
"1479","Black Rockfish","Recruitment",0.6,8,0.2716,"Yield"
"1480","Black Rockfish","Recruitment",0.6,9,0.277,"Yield"
"1481","Black Rockfish","Recruitment",0.6,10,0.287,"Yield"
"1482","Black Rockfish","Recruitment",0.6,11,0.301,"Yield"
"1483","Black Rockfish","Recruitment",0.6,12,0.3176,"Yield"
"1484","Black Rockfish","Recruitment",0.6,13,0.3332,"Yield"
"1485","Black Rockfish","Recruitment",0.6,14,0.3588,"Yield"
"1486","Black Rockfish","Recruitment",0.6,15,0.389,"Yield"
"1487","Black Rockfish","Recruitment",0.6,16,0.4226,"Yield"
"1488","Black Rockfish","Recruitment",0.6,17,0.462,"Yield"
"1489","Black Rockfish","Recruitment",0.6,18,0.5036,"Yield"
"1490","Black Rockfish","Recruitment",0.6,19,0.5492,"Yield"
"1491","Black Rockfish","Recruitment",0.6,20,0.584,"Yield"
"1492","Black Rockfish","Recruitment",0.7,0,0,"Yield"
"1493","Black Rockfish","Recruitment",0.7,1,0.299,"Yield"
"1494","Black Rockfish","Recruitment",0.7,2,0.2684,"Yield"
"1495","Black Rockfish","Recruitment",0.7,3,0.2576,"Yield"
"1496","Black Rockfish","Recruitment",0.7,4,0.2516,"Yield"
"1497","Black Rockfish","Recruitment",0.7,5,0.2514,"Yield"
"1498","Black Rockfish","Recruitment",0.7,6,0.2478,"Yield"
"1499","Black Rockfish","Recruitment",0.7,7,0.2464,"Yield"
"1500","Black Rockfish","Recruitment",0.7,8,0.2546,"Yield"
"1501","Black Rockfish","Recruitment",0.7,9,0.2592,"Yield"
"1502","Black Rockfish","Recruitment",0.7,10,0.2684,"Yield"
"1503","Black Rockfish","Recruitment",0.7,11,0.2854,"Yield"
"1504","Black Rockfish","Recruitment",0.7,12,0.301,"Yield"
"1505","Black Rockfish","Recruitment",0.7,13,0.3242,"Yield"
"1506","Black Rockfish","Recruitment",0.7,14,0.3436,"Yield"
"1507","Black Rockfish","Recruitment",0.7,15,0.3708,"Yield"
"1508","Black Rockfish","Recruitment",0.7,16,0.4088,"Yield"
"1509","Black Rockfish","Recruitment",0.7,17,0.4446,"Yield"
"1510","Black Rockfish","Recruitment",0.7,18,0.4648,"Yield"
"1511","Black Rockfish","Recruitment",0.7,19,0.4972,"Yield"
"1512","Black Rockfish","Recruitment",0.7,20,0.5236,"Yield"
"1513","Black Rockfish","Recruitment",0.8,0,0,"Yield"
"1514","Black Rockfish","Recruitment",0.8,1,0.3184,"Yield"
"1515","Black Rockfish","Recruitment",0.8,2,0.2902,"Yield"
"1516","Black Rockfish","Recruitment",0.8,3,0.2738,"Yield"
"1517","Black Rockfish","Recruitment",0.8,4,0.2722,"Yield"
"1518","Black Rockfish","Recruitment",0.8,5,0.2696,"Yield"
"1519","Black Rockfish","Recruitment",0.8,6,0.2762,"Yield"
"1520","Black Rockfish","Recruitment",0.8,7,0.2738,"Yield"
"1521","Black Rockfish","Recruitment",0.8,8,0.286,"Yield"
"1522","Black Rockfish","Recruitment",0.8,9,0.2942,"Yield"
"1523","Black Rockfish","Recruitment",0.8,10,0.3096,"Yield"
"1524","Black Rockfish","Recruitment",0.8,11,0.3242,"Yield"
"1525","Black Rockfish","Recruitment",0.8,12,0.3334,"Yield"
"1526","Black Rockfish","Recruitment",0.8,13,0.3462,"Yield"
"1527","Black Rockfish","Recruitment",0.8,14,0.3626,"Yield"
"1528","Black Rockfish","Recruitment",0.8,15,0.375,"Yield"
"1529","Black Rockfish","Recruitment",0.8,16,0.3882,"Yield"
"1530","Black Rockfish","Recruitment",0.8,17,0.4044,"Yield"
"1531","Black Rockfish","Recruitment",0.8,18,0.421,"Yield"
"1532","Black Rockfish","Recruitment",0.8,19,0.4386,"Yield"
"1533","Black Rockfish","Recruitment",0.8,20,0.4474,"Yield"
"1534","Black Rockfish","Recruitment",0.9,0,0,"Yield"
"1535","Black Rockfish","Recruitment",0.9,1,0.3682,"Yield"
"1536","Black Rockfish","Recruitment",0.9,2,0.3658,"Yield"
"1537","Black Rockfish","Recruitment",0.9,3,0.3564,"Yield"
"1538","Black Rockfish","Recruitment",0.9,4,0.354,"Yield"
"1539","Black Rockfish","Recruitment",0.9,5,0.3532,"Yield"
"1540","Black Rockfish","Recruitment",0.9,6,0.363,"Yield"
"1541","Black Rockfish","Recruitment",0.9,7,0.365,"Yield"
"1542","Black Rockfish","Recruitment",0.9,8,0.3776,"Yield"
"1543","Black Rockfish","Recruitment",0.9,9,0.381,"Yield"
"1544","Black Rockfish","Recruitment",0.9,10,0.3846,"Yield"
"1545","Black Rockfish","Recruitment",0.9,11,0.3948,"Yield"
"1546","Black Rockfish","Recruitment",0.9,12,0.4018,"Yield"
"1547","Black Rockfish","Recruitment",0.9,13,0.4098,"Yield"
"1548","Black Rockfish","Recruitment",0.9,14,0.4124,"Yield"
"1549","Black Rockfish","Recruitment",0.9,15,0.4178,"Yield"
"1550","Black Rockfish","Recruitment",0.9,16,0.4236,"Yield"
"1551","Black Rockfish","Recruitment",0.9,17,0.4288,"Yield"
"1552","Black Rockfish","Recruitment",0.9,18,0.434,"Yield"
"1553","Black Rockfish","Recruitment",0.9,19,0.442,"Yield"
"1554","Black Rockfish","Recruitment",0.9,20,0.453,"Yield"
"1555","Black Rockfish","Both",0.6,0,0,"Yield"
"1556","Black Rockfish","Both",0.6,1,0.3698,"Yield"
"1557","Black Rockfish","Both",0.6,2,0.3146,"Yield"
"1558","Black Rockfish","Both",0.6,3,0.3028,"Yield"
"1559","Black Rockfish","Both",0.6,4,0.2998,"Yield"
"1560","Black Rockfish","Both",0.6,5,0.2906,"Yield"
"1561","Black Rockfish","Both",0.6,6,0.296,"Yield"
"1562","Black Rockfish","Both",0.6,7,0.299,"Yield"
"1563","Black Rockfish","Both",0.6,8,0.2968,"Yield"
"1564","Black Rockfish","Both",0.6,9,0.2968,"Yield"
"1565","Black Rockfish","Both",0.6,10,0.3012,"Yield"
"1566","Black Rockfish","Both",0.6,11,0.3042,"Yield"
"1567","Black Rockfish","Both",0.6,12,0.3148,"Yield"
"1568","Black Rockfish","Both",0.6,13,0.3242,"Yield"
"1569","Black Rockfish","Both",0.6,14,0.3302,"Yield"
"1570","Black Rockfish","Both",0.6,15,0.3408,"Yield"
"1571","Black Rockfish","Both",0.6,16,0.3548,"Yield"
"1572","Black Rockfish","Both",0.6,17,0.3618,"Yield"
"1573","Black Rockfish","Both",0.6,18,0.3732,"Yield"
"1574","Black Rockfish","Both",0.6,19,0.3886,"Yield"
"1575","Black Rockfish","Both",0.6,20,0.4138,"Yield"
"1576","Black Rockfish","Both",0.7,0,0,"Yield"
"1577","Black Rockfish","Both",0.7,1,0.398,"Yield"
"1578","Black Rockfish","Both",0.7,2,0.3586,"Yield"
"1579","Black Rockfish","Both",0.7,3,0.3522,"Yield"
"1580","Black Rockfish","Both",0.7,4,0.3416,"Yield"
"1581","Black Rockfish","Both",0.7,5,0.3366,"Yield"
"1582","Black Rockfish","Both",0.7,6,0.3322,"Yield"
"1583","Black Rockfish","Both",0.7,7,0.33,"Yield"
"1584","Black Rockfish","Both",0.7,8,0.3324,"Yield"
"1585","Black Rockfish","Both",0.7,9,0.335,"Yield"
"1586","Black Rockfish","Both",0.7,10,0.339,"Yield"
"1587","Black Rockfish","Both",0.7,11,0.3498,"Yield"
"1588","Black Rockfish","Both",0.7,12,0.36,"Yield"
"1589","Black Rockfish","Both",0.7,13,0.3612,"Yield"
"1590","Black Rockfish","Both",0.7,14,0.3694,"Yield"
"1591","Black Rockfish","Both",0.7,15,0.3822,"Yield"
"1592","Black Rockfish","Both",0.7,16,0.3902,"Yield"
"1593","Black Rockfish","Both",0.7,17,0.3988,"Yield"
"1594","Black Rockfish","Both",0.7,18,0.4078,"Yield"
"1595","Black Rockfish","Both",0.7,19,0.412,"Yield"
"1596","Black Rockfish","Both",0.7,20,0.4214,"Yield"
"1597","Black Rockfish","Both",0.8,0,0,"Yield"
"1598","Black Rockfish","Both",0.8,1,0.4302,"Yield"
"1599","Black Rockfish","Both",0.8,2,0.4016,"Yield"
"1600","Black Rockfish","Both",0.8,3,0.4044,"Yield"
"1601","Black Rockfish","Both",0.8,4,0.3916,"Yield"
"1602","Black Rockfish","Both",0.8,5,0.3876,"Yield"
"1603","Black Rockfish","Both",0.8,6,0.3994,"Yield"
"1604","Black Rockfish","Both",0.8,7,0.3912,"Yield"
"1605","Black Rockfish","Both",0.8,8,0.399,"Yield"
"1606","Black Rockfish","Both",0.8,9,0.3916,"Yield"
"1607","Black Rockfish","Both",0.8,10,0.4024,"Yield"
"1608","Black Rockfish","Both",0.8,11,0.4064,"Yield"
"1609","Black Rockfish","Both",0.8,12,0.4122,"Yield"
"1610","Black Rockfish","Both",0.8,13,0.4106,"Yield"
"1611","Black Rockfish","Both",0.8,14,0.4178,"Yield"
"1612","Black Rockfish","Both",0.8,15,0.4224,"Yield"
"1613","Black Rockfish","Both",0.8,16,0.4188,"Yield"
"1614","Black Rockfish","Both",0.8,17,0.4188,"Yield"
"1615","Black Rockfish","Both",0.8,18,0.4242,"Yield"
"1616","Black Rockfish","Both",0.8,19,0.4268,"Yield"
"1617","Black Rockfish","Both",0.8,20,0.43,"Yield"
"1618","Black Rockfish","Both",0.9,0,0,"Yield"
"1619","Black Rockfish","Both",0.9,1,0.4616,"Yield"
"1620","Black Rockfish","Both",0.9,2,0.4466,"Yield"
"1621","Black Rockfish","Both",0.9,3,0.4438,"Yield"
"1622","Black Rockfish","Both",0.9,4,0.4482,"Yield"
"1623","Black Rockfish","Both",0.9,5,0.442,"Yield"
"1624","Black Rockfish","Both",0.9,6,0.4418,"Yield"
"1625","Black Rockfish","Both",0.9,7,0.4376,"Yield"
"1626","Black Rockfish","Both",0.9,8,0.4402,"Yield"
"1627","Black Rockfish","Both",0.9,9,0.4516,"Yield"
"1628","Black Rockfish","Both",0.9,10,0.4434,"Yield"
"1629","Black Rockfish","Both",0.9,11,0.449,"Yield"
"1630","Black Rockfish","Both",0.9,12,0.4512,"Yield"
"1631","Black Rockfish","Both",0.9,13,0.4516,"Yield"
"1632","Black Rockfish","Both",0.9,14,0.4474,"Yield"
"1633","Black Rockfish","Both",0.9,15,0.4512,"Yield"
"1634","Black Rockfish","Both",0.9,16,0.453,"Yield"
"1635","Black Rockfish","Both",0.9,17,0.457,"Yield"
"1636","Black Rockfish","Both",0.9,18,0.46,"Yield"
"1637","Black Rockfish","Both",0.9,19,0.4634,"Yield"
"1638","Black Rockfish","Both",0.9,20,0.4642,"Yield"
"1639","Lingcod","Sampling",0.6,0,0,"Yield"
"1640","Lingcod","Sampling",0.6,1,0.1076,"Yield"
"1641","Lingcod","Sampling",0.6,2,0.1858,"Yield"
"1642","Lingcod","Sampling",0.6,3,0.2228,"Yield"
"1643","Lingcod","Sampling",0.6,4,0.2454,"Yield"
"1644","Lingcod","Sampling",0.6,5,0.2692,"Yield"
"1645","Lingcod","Sampling",0.6,6,0.2902,"Yield"
"1646","Lingcod","Sampling",0.6,7,0.2974,"Yield"
"1647","Lingcod","Sampling",0.6,8,0.3156,"Yield"
"1648","Lingcod","Sampling",0.6,9,0.334,"Yield"
"1649","Lingcod","Sampling",0.6,10,0.3516,"Yield"
"1650","Lingcod","Sampling",0.6,11,0.3764,"Yield"
"1651","Lingcod","Sampling",0.6,12,0.4008,"Yield"
"1652","Lingcod","Sampling",0.6,13,0.4312,"Yield"
"1653","Lingcod","Sampling",0.6,14,0.4592,"Yield"
"1654","Lingcod","Sampling",0.6,15,0.4984,"Yield"
"1655","Lingcod","Sampling",0.6,16,0.525,"Yield"
"1656","Lingcod","Sampling",0.6,17,0.5506,"Yield"
"1657","Lingcod","Sampling",0.6,18,0.5778,"Yield"
"1658","Lingcod","Sampling",0.6,19,0.5956,"Yield"
"1659","Lingcod","Sampling",0.6,20,0.6052,"Yield"
"1660","Lingcod","Sampling",0.7,0,0,"Yield"
"1661","Lingcod","Sampling",0.7,1,0.1414,"Yield"
"1662","Lingcod","Sampling",0.7,2,0.2272,"Yield"
"1663","Lingcod","Sampling",0.7,3,0.277,"Yield"
"1664","Lingcod","Sampling",0.7,4,0.3124,"Yield"
"1665","Lingcod","Sampling",0.7,5,0.3328,"Yield"
"1666","Lingcod","Sampling",0.7,6,0.3488,"Yield"
"1667","Lingcod","Sampling",0.7,7,0.3614,"Yield"
"1668","Lingcod","Sampling",0.7,8,0.3734,"Yield"
"1669","Lingcod","Sampling",0.7,9,0.3868,"Yield"
"1670","Lingcod","Sampling",0.7,10,0.395,"Yield"
"1671","Lingcod","Sampling",0.7,11,0.402,"Yield"
"1672","Lingcod","Sampling",0.7,12,0.4104,"Yield"
"1673","Lingcod","Sampling",0.7,13,0.4214,"Yield"
"1674","Lingcod","Sampling",0.7,14,0.4296,"Yield"
"1675","Lingcod","Sampling",0.7,15,0.4432,"Yield"
"1676","Lingcod","Sampling",0.7,16,0.463,"Yield"
"1677","Lingcod","Sampling",0.7,17,0.483,"Yield"
"1678","Lingcod","Sampling",0.7,18,0.4974,"Yield"
"1679","Lingcod","Sampling",0.7,19,0.5154,"Yield"
"1680","Lingcod","Sampling",0.7,20,0.5268,"Yield"
"1681","Lingcod","Sampling",0.8,0,0,"Yield"
"1682","Lingcod","Sampling",0.8,1,0.1812,"Yield"
"1683","Lingcod","Sampling",0.8,2,0.285,"Yield"
"1684","Lingcod","Sampling",0.8,3,0.344,"Yield"
"1685","Lingcod","Sampling",0.8,4,0.375,"Yield"
"1686","Lingcod","Sampling",0.8,5,0.3908,"Yield"
"1687","Lingcod","Sampling",0.8,6,0.4002,"Yield"
"1688","Lingcod","Sampling",0.8,7,0.4066,"Yield"
"1689","Lingcod","Sampling",0.8,8,0.4144,"Yield"
"1690","Lingcod","Sampling",0.8,9,0.4154,"Yield"
"1691","Lingcod","Sampling",0.8,10,0.4242,"Yield"
"1692","Lingcod","Sampling",0.8,11,0.4212,"Yield"
"1693","Lingcod","Sampling",0.8,12,0.4284,"Yield"
"1694","Lingcod","Sampling",0.8,13,0.4394,"Yield"
"1695","Lingcod","Sampling",0.8,14,0.4494,"Yield"
"1696","Lingcod","Sampling",0.8,15,0.463,"Yield"
"1697","Lingcod","Sampling",0.8,16,0.4596,"Yield"
